Nom;Pob
  08053-Castellbell i el Vilar ;3566
  08054-Castellbisbal ;12364
  08055-Castellcir ;694
  08056-Castelldefels ;63891
  08058-Castellet i la Gornal ;2212
  08060-Castellfollit de Riubregos ;167
  08059-Castellfollit del Boix ;434
  08061-Castellgali ;1996
  08062-Castellnou de Bages ;1266
  08063-Castelloli ;574
  08064-Castelltercol ;2368
  08065-Castellvi de la Marca ;1540
  08066-Castellvi de Rosanes ;1771
  08067-Centelles ;7372
  08268-Cercs ;1209
  08266-Cerdanyola del Valles ;57413
  08068-Cervello ;8851
  08069-Collbato ;4389
  08070-Collsuspina ;343
  08071-Copons ;307
  08072-Corbera de Llobregat ;14240
  08073-Cornella de Llobregat ;86376
  08074-Cubelles ;14420
  08075-Dosrius ;5215
  08076-Esparreguera ;21701
  08077-Esplugues de Llobregat ;45626
  08078-Espunyola, L' ;252
  08254-Esquirol, L' ;2150
  08079-Estany, L' ;398
  08134-Figaro-Montmany ;1094
  08080-Figols ;43
  08082-Fogars de la Selva ;1470
  08081-Fogars de Montclus ;477
  08083-Folgueroles ;2285
  08084-Fonollosa ;1393
  08085-Font-rubi ;1348
  08086-Franqueses del Valles, Les ;19446
  08090-Gaia ;168
  08087-Gallifa ;197
  08088-Garriga, La ;15740
  08089-Gava ;46405
  08091-Gelida ;7253
  08092-Gironella ;4925
  08093-Gisclareny ;27
  08094-Granada, La ;2085
  08095-Granera ;80
  08096-Granollers ;60101
  08097-Gualba ;1414
  08099-Guardiola de Bergueda ;930
  08100-Gurb ;2545
  08101-Hospitalet de Llobregat, L' ;252171
  08162-Hostalets de Pierola, Els ;2887
  08102-Igualada ;38751
  08103-Jorba ;838
  08104-Llacuna, La ;883
  08105-Llagosta, La ;13252
  08107-Llica d'Amunt ;14742
  08108-Llica de Vall ;6383
  08106-Llinars del Valles ;9570
  08109-Lluca ;280
  08110-Malgrat de Mar ;18371
  08111-Malla ;262
  08112-Manlleu ;20228
  08113-Manresa ;74655
  08242-Marganell ;280
  08114-Martorell ;27694
  08115-Martorelles ;4756
  08116-Masies de Roda, Les ;715
  08117-Masies de Voltrega, Les ;3165
  08118-Masnou, El ;22923
  08119-Masquefa ;8335
  08120-Matadepera ;8900
  08121-Mataro ;124867
  08122-Mediona ;2273
  08138-Moia ;5865
  08123-Molins de Rei ;25155
  08124-Mollet del Valles ;51650
  08128-Monistrol de Calders ;697
  08127-Monistrol de Montserrat ;2901
  08125-Montcada i Reixac ;34377
  08130-Montclar ;120
  08131-Montesquiu ;943
  08126-Montgat ;11501
  08132-Montmajor ;476
  08133-Montmaneu ;156
  08135-Montmelo ;8835
  08136-Montornes del Valles ;16172
  08137-Montseny ;319
  08129-Muntanyola ;606
  08139-Mura ;203
  08140-Navarcles ;6012
  08141-Navas ;6103
  08142-Nou de Bergueda, La ;153
  08143-odena ;3623
  08145-Olerdola ;3518
  08146-Olesa de Bonesvalls ;1715
  08147-Olesa de Montserrat ;23536
  08148-Olivella ;3569
  08149-Olost ;1182
  08144-Olvan ;856
  08150-Oris ;308
  08151-Orista ;559
  08152-Orpi ;139
  08153-orrius ;688
  08154-Pacs del Penedes ;893
  08155-Palafolls ;9132
  08156-Palau-solita i Plegamans ;14457
  08157-Palleja ;11298
  08905-Palma de Cervello, La ;2966
  08158-Papiol, El ;4071
  08159-Parets del Valles ;18901
  08160-Perafita ;419
  08161-Piera ;14991
  08163-Pineda de Mar ;25968
  08164-Pla del Penedes, El ;1230
  08165-Pobla de Claramunt, La ;2150
  08166-Pobla de Lillet, La ;1139
  08167-Polinya ;8226
  08182-Pont de Vilomara i Rocafort, El ;3715
  08168-Pontons ;483
  08169-Prat de Llobregat, El ;63014
  08171-Prats de Llucanes ;2580
  08170-Prats de Rei, Els ;536
  08230-Premia de Dalt ;10392
  08172-Premia de Mar ;27944
  08174-Puigdalber ;539
  08175-Puig-reig ;4167
  08176-Pujalt ;198
  08177-Quar, La ;52
  08178-Rajadell ;524
  08179-Rellinars ;748
  08180-Ripollet ;37445
  08181-Roca del Valles, La ;10504
  08183-Roda de Ter ;6122
  08184-Rubi ;74536
  08185-Rubio ;229
  08901-Rupit i Pruit ;281
  08187-Sabadell ;207814
  08188-Sagas ;157
  08190-Saldes ;288
  08191-Sallent ;6669
  08194-Sant Adria de Besos ;35814
  08195-Sant Agusti de Llucanes ;90
  08196-Sant Andreu de la Barca ;27340
  08197-Sant Andreu de Llavaneres ;10493
  08198-Sant Antoni de Vilamajor ;5789
  08199-Sant Bartomeu del Grau ;863
  08200-Sant Boi de Llobregat ;82195
  08201-Sant Boi de Llucanes ;544
  08203-Sant Cebria de Vallalta ;3326
  08202-Sant Celoni ;17317
  08204-Sant Climent de Llobregat ;4013
  08205-Sant Cugat del Valles ;87830
  08206-Sant Cugat Sesgarrigues ;978
  08207-Sant Esteve de Palautordera ;2568
  08208-Sant Esteve Sesrovires ;7613
  08210-Sant Feliu de Codines ;5908
  08211-Sant Feliu de Llobregat ;43800
  08212-Sant Feliu Sasserra ;628
  08209-Sant Fost de Campsentelles ;8603
  08213-Sant Fruitos de Bages ;8351
  08215-Sant Hipolit de Voltrega ;3429
  08193-Sant Iscle de Vallalta ;1308
  08216-Sant Jaume de Frontanya ;26
  08218-Sant Joan de Vilatorrada ;10768
  08217-Sant Joan Despi ;33264
  08903-Sant Julia de Cerdanyola ;242
  08220-Sant Julia de Vilatorta ;3104
  08221-Sant Just Desvern ;16631
  08222-Sant Llorenc d'Hortons ;2557
  08223-Sant Llorenc Savall ;2380
  08225-Sant Marti d'Albars ;110
  08224-Sant Marti de Centelles ;1103
  08226-Sant Marti de Tous ;1186
  08227-Sant Marti Sarroca ;3092
  08228-Sant Marti Sesgueioles ;378
  08229-Sant Mateu de Bages ;620
  08231-Sant Pere de Ribes ;29666
  08232-Sant Pere de Riudebitlles ;2374
  08233-Sant Pere de Torello ;2433
  08234-Sant Pere de Vilamajor ;4281
  08189-Sant Pere Sallavinera ;167
  08235-Sant Pol de Mar ;5012
  08236-Sant Quinti de Mediona ;2116
  08237-Sant Quirze de Besora ;2132
  08238-Sant Quirze del Valles ;19602
  08239-Sant Quirze Safaja ;622
  08240-Sant Sadurni d'Anoia ;12689
  08241-Sant Sadurni d'Osormort ;86
  08098-Sant Salvador de Guardiola ;3126
  08262-Sant Vicenc de Castellet ;9246
  08264-Sant Vicenc de Montalt ;6049
  08265-Sant Vicenc de Torello ;2001
  08263-Sant Vicenc dels Horts ;27983
  08243-Santa Cecilia de Voltrega ;179
  08244-Santa Coloma de Cervello ;8022
  08245-Santa Coloma de Gramenet ;116950
  08246-Santa Eugenia de Berga ;2204
  08247-Santa Eulalia de Riuprimer ;1284
  08248-Santa Eulalia de Roncana ;7080
  08249-Santa Fe del Penedes ;378
  08250-Santa Margarida de Montbui ;9648
  08251-Santa Margarida i els Monjos ;7332
  08253-Santa Maria de Besora ;158
  08256-Santa Maria de Martorelles ;853
  08255-Santa Maria de Merles ;185
  08257-Santa Maria de Miralles ;130
  08259-Santa Maria de Palautordera ;9103
  08258-Santa Maria d'Olo ;1063
  08260-Santa Perpetua de Mogoda ;25466
  08261-Santa Susanna ;3275
  08192-Santpedor ;7459
  08267-Sentmenat ;8652
  08269-Seva ;3434
  08270-Sitges ;28269
  08271-Sobremunt ;82
  08272-Sora ;184
  08273-Subirats ;2988
  08274-Suria ;5927
  08276-Tagamanent ;319
  08277-Talamanca ;189
  08278-Taradell ;6262
  08275-Tavernoles ;319
  08280-Tavertet ;124
  08281-Teia ;6238
  08279-Terrassa ;215214
  08282-Tiana ;8411
  08283-Tona ;8021
  08284-Tordera ;16433
  08285-Torello ;13881
  08286-Torre de Claramunt, La ;3767
  08287-Torrelavit ;1401
  08288-Torrelles de Foix ;2246
  08289-Torrelles de Llobregat ;5883
  08290-Ullastrell ;2043
  08291-Vacarisses ;6143
  08292-Vallbona d'Anoia ;1417
  08293-Vallcebre ;255
  08294-Vallgorguina ;2749
  08295-Vallirana ;14633
  08296-Vallromanes ;2543
  08297-Veciana ;175
  08298-Vic ;42498
  08299-Vilada ;427
  08301-Viladecans ;65549
  08300-Viladecavalls ;7365
  08305-Vilafranca del Penedes ;39224
  08306-Vilalba Sasserra ;709
  08303-Vilanova de Sau ;312
  08302-Vilanova del Cami ;12452
  08902-Vilanova del Valles ;5241
  08307-Vilanova i la Geltru ;65684
  08214-Vilassar de Dalt ;8964
  08219-Vilassar de Mar ;20447
  08304-Vilobi del Penedes ;1085
  08308-Viver i Serrateix ;168
  09001-Abajas ;29
  09003-Adrada de Haza ;221
  09006-Aguas Candidas ;58
  09007-Aguilar de Bureba ;68
  09009-Albillos ;221
  09010-Alcocero de Mola ;33
  09011-Alfoz de Bricia ;74
  09907-Alfoz de Quintanaduenas ;2019
  09012-Alfoz de Santa Gadea ;105
  09013-Altable ;51
  09014-Altos, Los ;190
  09016-Ameyugo ;103
  09017-Anguix ;134
  09018-Aranda de Duero ;32880
  09019-Arandilla ;172
  09020-Arauzo de Miel ;350
  09021-Arauzo de Salce ;60
  09022-Arauzo de Torre ;78
  09023-Arcos ;1566
  09024-Arenillas de Riopisuerga ;179
  09025-Arija ;146
  09026-Arlanzon ;429
  09027-Arraya de Oca ;45
  09029-Atapuerca ;187
  09030-Ausines, Los ;126
  09032-Avellanosa de Muno ;115
  09033-Bahabon de Esgueva ;89
  09034-Balbases, Los ;323
  09035-Banos de Valdearados ;361
  09036-Banuelos de Bureba ;37
  09037-Barbadillo de Herreros ;116
  09038-Barbadillo del Mercado ;129
  09039-Barbadillo del Pez ;77
  09041-Barrio de Muno ;32
  09043-Barrios de Bureba, Los ;199
  09044-Barrios de Colina ;52
  09045-Basconcillos del Tozo ;291
  09046-Bascunana ;35
  09047-Belbimbre ;69
  09048-Belorado ;1969
  09050-Berberana ;74
  09051-Berlangas de Roa ;185
  09052-Berzosa de Bureba ;32
  09054-Bozoo ;105
  09055-Brazacorta ;73
  09056-Briviesca ;7129
  09057-Bugedo ;175
  09058-Buniel ;516
  09059-Burgos ;177100
  09060-Busto de Bureba ;164
  09061-Cabanes de Esgueva ;180
  09062-Cabezon de la Sierra ;66
  09064-Caleruega ;470
  09065-Campillo de Aranda ;178
  09066-Campolara ;74
  09067-Canicosa de la Sierra ;514
  09068-Cantabrana ;31
  09070-Carazo ;34
  09071-Carcedo de Bureba ;50
  09072-Carcedo de Burgos ;388
  09073-Cardenadijo ;1295
  09074-Cardenajimeno ;1019
  09075-Cardenuela Riopico ;127
  09076-Carrias ;23
  09077-Cascajares de Bureba ;36
  09078-Cascajares de la Sierra ;39
  09079-Castellanos de Castro ;48
  09083-Castil de Peones ;37
  09082-Castildelgado ;43
  09084-Castrillo de la Reina ;209
  09085-Castrillo de la Vega ;636
  09088-Castrillo de Riopisuerga ;61
  09086-Castrillo del Val ;839
  09090-Castrillo Matajudios ;58
  09091-Castrojeriz ;845
  09063-Cavia ;247
  09093-Cayuela ;180
  09094-Cebrecos ;47
  09095-Celada del Camino ;97
  09098-Cerezo de Rio Tiron ;598
  09100-Cerraton de Juarros ;55
  09101-Ciadoncha ;81
  09102-Cillaperlata ;37
  09103-Cilleruelo de Abajo ;237
  09104-Cilleruelo de Arriba ;59
  09105-Ciruelos de Cervera ;111
  09108-Cogollos ;451
  09109-Condado de Trevino ;1362
  09110-Contreras ;82
  09112-Coruna del Conde ;124
  09113-Covarrubias ;585
  09114-Cubillo del Campo ;100
  09115-Cubo de Bureba ;103
  09117-Cueva de Roa, La ;99
  09119-Cuevas de San Clemente ;49
  09120-Encio ;46
  09122-Espinosa de Cervera ;100
  09124-Espinosa de los Monteros ;1788
  09123-Espinosa del Camino ;44
  09125-Estepar ;664
  09127-Fontioso ;54
  09128-Frandovinez ;99
  09129-Fresneda de la Sierra Tiron ;123
  09130-Fresnena ;87
  09131-Fresnillo de las Duenas ;636
  09132-Fresno de Rio Tiron ;195
  09133-Fresno de Rodilla ;49
  09134-Frias ;265
  09135-Fuentebureba ;54
  09136-Fuentecen ;222
  09137-Fuentelcesped ;213
  09138-Fuentelisendo ;96
  09139-Fuentemolinos ;97
  09140-Fuentenebro ;139
  09141-Fuentespina ;769
  09143-Galbarros ;29
  09144-Gallega, La ;54
  09148-Grijalba ;104
  09149-Grisalena ;39
  09151-Gumiel de Izan ;577
  09152-Gumiel de Mercado ;344
  09154-Hacinas ;166
  09155-Haza ;26
  09159-Hontanas ;67
  09160-Hontangas ;106
  09162-Hontoria de la Cantera ;157
  09164-Hontoria de Valdearados ;201
  09163-Hontoria del Pinar ;707
  09166-Hormazas, Las ;106
  09167-Hornillos del Camino ;56
  09168-Horra, La ;366
  09169-Hortiguela ;103
  09170-Hoyales de Roa ;211
  09172-Huermeces ;131
  09173-Huerta de Arriba ;128
  09174-Huerta de Rey ;1007
  09175-Humada ;130
  09176-Hurones ;73
  09177-Ibeas de Juarros ;1400
  09178-Ibrillos ;55
  09179-Iglesiarrubia ;44
  09180-Iglesias ;140
  09181-Isar ;331
  09182-Itero del Castillo ;84
  09183-Jaramillo de la Fuente ;52
  09184-Jaramillo Quemado ;5
  09189-Junta de Traslaloma ;136
  09190-Junta de Villalba de Losa ;89
  09191-Jurisdiccion de Lara ;47
  09192-Jurisdiccion de San Zadornil ;51
  09194-Lerma ;2703
  09195-Llano de Bureba ;63
  09196-Madrigal del Monte ;169
  09197-Madrigalejo del Monte ;181
  09198-Mahamud ;123
  09199-Mambrilla de Castrejon ;100
  09200-Mambrillas de Lara ;48
  09201-Mamolar ;31
  09202-Manciles ;19
  09206-Mazuela ;63
  09208-Mecerreyes ;259
  09209-Medina de Pomar ;5983
  09211-Melgar de Fernamental ;1744
  09213-Merindad de Cuesta-Urria ;366
  09214-Merindad de Montija ;803
  09906-Merindad de Rio Ubierna ;1456
  09215-Merindad de Sotoscueva ;436
  09216-Merindad de Valdeporres ;440
  09217-Merindad de Valdivielso ;400
  09218-Milagros ;460
  09219-Miranda de Ebro ;36173
  09220-Miraveche ;79
  09221-Modubar de la Emparedada ;597
  09223-Monasterio de la Sierra ;48
  09224-Monasterio de Rodilla ;181
  09225-Moncalvillo ;86
  09226-Monterrubio de la Demanda ;64
  09227-Montorio ;162
  09228-Moradillo de Roa ;192
  09229-Nava de Roa ;221
  09230-Navas de Bureba ;35
  09231-Nebreda ;70
  09232-Neila ;173
  09235-Olmedillo de Roa ;199
  09236-Olmillos de Muno ;38
  09238-Ona ;1088
  09239-Oquillas ;59
  09241-Orbaneja Riopico ;243
  09242-Padilla de Abajo ;89
  09243-Padilla de Arriba ;78
  09244-Padrones de Bureba ;52
  09246-Palacios de la Sierra ;744
  09247-Palacios de Riopisuerga ;28
  09248-Palazuelos de la Sierra ;79
  09249-Palazuelos de Muno ;54
  09250-Pampliega ;332
  09251-Pancorbo ;453
  09253-Pardilla ;126
  09255-Partido de la Sierra en Tobalina ;84
  09256-Pedrosa de Duero ;455
  09259-Pedrosa de Rio urbel ;249
  09257-Pedrosa del Paramo ;103
  09258-Pedrosa del Principe ;175
  09261-Penaranda de Duero ;552
  09262-Peral de Arlanza ;163
  09265-Piernigas ;40
  09266-Pineda de la Sierra ;101
  09267-Pineda Trasmonte ;126
  09268-Pinilla de los Barruecos ;111
  09269-Pinilla de los Moros ;42
  09270-Pinilla Trasmonte ;176
  09272-Poza de la Sal ;337
  09273-Pradanos de Bureba ;58
  09274-Pradoluengo ;1282
  09275-Presencio ;195
  09276-Puebla de Arganzon, La ;519
  09277-Puentedura ;129
  09279-Quemada ;259
  09281-Quintana del Pidio ;164
  09280-Quintanabureba ;30
  09283-Quintanaelez ;52
  09287-Quintanaortuno ;281
  09288-Quintanapalla ;110
  09289-Quintanar de la Sierra ;1845
  09292-Quintanavides ;96
  09294-Quintanilla de la Mata ;130
  09901-Quintanilla del Agua y Tordueles ;419
  09295-Quintanilla del Coco ;61
  09298-Quintanilla San Garcia ;88
  09301-Quintanilla Vivar ;766
  09297-Quintanillas, Las ;391
  09302-Rabanera del Pinar ;121
  09303-Rabanos ;96
  09304-Rabe de las Calzadas ;228
  09306-Rebolledo de la Torre ;122
  09307-Redecilla del Camino ;136
  09308-Redecilla del Campo ;71
  09309-Regumiel de la Sierra ;367
  09310-Reinoso ;11
  09311-Retuerta ;65
  09314-Revilla del Campo ;96
  09316-Revilla Vallejera ;115
  09312-Revilla y Ahedo, La ;114
  09315-Revillarruz ;512
  09317-Rezmondo ;15
  09318-Riocavado de la Sierra ;59
  09321-Roa ;2373
  09323-Rojas ;72
  09325-Royuela de Rio Franco ;212
  09326-Rubena ;176
  09327-Rublacedo de Abajo ;37
  09328-Rucandio ;77
  09329-Salas de Bureba ;133
  09330-Salas de los Infantes ;2091
  09332-Saldana de Burgos ;203
  09334-Salinillas de Bureba ;48
  09335-San Adrian de Juarros ;93
  09337-San Juan del Monte ;139
  09338-San Mames de Burgos ;286
  09339-San Martin de Rubiales ;142
  09340-San Millan de Lara ;78
  09360-San Vicente del Valle ;29
  09343-Santa Cecilia ;105
  09345-Santa Cruz de la Salceda ;152
  09346-Santa Cruz del Valle Urbion ;103
  09347-Santa Gadea del Cid ;155
  09348-Santa Ines ;155
  09350-Santa Maria del Campo ;595
  09351-Santa Maria del Invierno ;63
  09352-Santa Maria del Mercadillo ;114
  09353-Santa Maria Rivarredonda ;94
  09354-Santa Olalla de Bureba ;33
  09355-Santibanez de Esgueva ;99
  09356-Santibanez del Val ;50
  09358-Santo Domingo de Silos ;287
  09361-Sargentes de la Lora ;129
  09362-Sarracin ;246
  09363-Sasamon ;1073
  09365-Sequera de Haza, La ;34
  09366-Solarana ;93
  09368-Sordillos ;24
  09369-Sotillo de la Ribera ;520
  09372-Sotragero ;286
  09373-Sotresgudo ;482
  09374-Susinos del Paramo ;103
  09375-Tamaron ;38
  09377-Tardajos ;803
  09378-Tejada ;28
  09380-Terradillos de Esgueva ;86
  09381-Tinieblas de la Sierra ;37
  09382-Tobar ;27
  09384-Tordomar ;343
  09386-Torrecilla del Monte ;69
  09387-Torregalindo ;136
  09388-Torrelara ;37
  09389-Torrepadre ;78
  09390-Torresandino ;691
  09391-Tortoles de Esgueva ;498
  09392-Tosantos ;56
  09394-Trespaderne ;877
  09395-Tubilla del Agua ;154
  09396-Tubilla del Lago ;150
  09398-urbel del Castillo ;79
  09400-Vadocondes ;382
  09403-Valdeande ;100
  09405-Valdezate ;140
  09406-Valdorros ;332
  09408-Vallarta de Bureba ;45
  09904-Valle de las Navas ;533
  09908-Valle de Losa ;538
  09409-Valle de Manzanedo ;132
  09410-Valle de Mena ;3826
  09411-Valle de Oca ;159
  09902-Valle de Santibanez ;505
  09905-Valle de Sedano ;472
  09412-Valle de Tobalina ;1026
  09413-Valle de Valdebezana ;506
  09414-Valle de Valdelaguna ;213
  09415-Valle de Valdelucio ;309
  09416-Valle de Zamanzas ;68
  09417-Vallejera ;42
  09418-Valles de Palenzuela ;89
  09419-Valluercanes ;77
  09407-Valmala ;28
  09422-Vid de Bureba, La ;20
  09421-Vid y Barrios, La ;274
  09423-Vilena ;29
  09427-Villadiego ;1593
  09428-Villaescusa de Roa ;113
  09429-Villaescusa la Sombria ;69
  09430-Villaespasa ;26
  09431-Villafranca Montes de Oca ;129
  09432-Villafruela ;209
  09433-Villagalijo ;66
  09434-Villagonzalo Pedernales ;1774
  09437-Villahoz ;320
  09438-Villalba de Duero ;683
  09439-Villalbilla de Burgos ;1279
  09440-Villalbilla de Gumiel ;93
  09441-Villaldemiro ;68
  09442-Villalmanzo ;450
  09443-Villamayor de los Montes ;202
  09444-Villamayor de Trevino ;76
  09445-Villambistia ;46
  09446-Villamedianilla ;12
  09447-Villamiel de la Sierra ;40
  09448-Villangomez ;239
  09449-Villanueva de Argano ;106
  09450-Villanueva de Carazo ;32
  09451-Villanueva de Gumiel ;284
  09454-Villanueva de Teba ;48
  09455-Villaquiran de la Puebla ;47
  09456-Villaquiran de los Infantes ;146
  09903-Villarcayo de Merindad de Castilla la Vieja ;4372
  09458-Villariezo ;612
  09460-Villasandino ;192
  09463-Villasur de Herreros ;265
  09464-Villatuelda ;43
  09466-Villaverde del Monte ;134
  09467-Villaverde-Mogina ;86
  09471-Villayerno Morquillas ;207
  09472-Villazopeque ;57
  09473-Villegas ;90
  09476-Villoruebo ;85
  09424-Viloria de Rioja ;39
  09425-Vilviestre del Pinar ;616
  09478-Vizcainos ;49
  09480-Zael ;115
  09482-Zarzosa de Rio Pisuerga ;31
  09483-Zazuar ;242
  09485-Zuneda ;57
  10001-Abadia ;336
  10002-Abertura ;429
  10003-Acebo ;569
  10004-Acehuche ;822
  10005-Aceituna ;623
  10006-Ahigal ;1421
  10903-Alagon del Rio ;923
  10007-Albala ;730
  10008-Alcantara ;1571
  10009-Alcollarin ;256
  10010-Alcuescar ;2759
  10012-Aldea del Cano ;667
  10013-Aldea del Obispo, La ;331
  10011-Aldeacentenera ;646
  10014-Aldeanueva de la Vera ;2155
  10015-Aldeanueva del Camino ;791
  10016-Aldehuela de Jerte ;367
  10017-Alia ;936
  10018-Aliseda ;1957
  10019-Almaraz ;1669
  10020-Almoharin ;1933
  10021-Arroyo de la Luz ;6042
  10023-Arroyomolinos ;787
  10022-Arroyomolinos de la Vera ;471
  10024-Banos de Montemayor ;774
  10025-Barrado ;434
  10026-Belvis de Monroy ;650
  10027-Benquerencia ;80
  10028-Berrocalejo ;125
  10029-Berzocana ;461
  10030-Bohonal de Ibor ;499
  10031-Botija ;189
  10032-Brozas ;1953
  10033-Cabanas del Castillo ;470
  10034-Cabezabellosa ;381
